 JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror,
 26737.000,   1,  0.63517916E+11,   0.00000000E+00,  -0.61447678E+11,  -0.21233319E+09,   0.00000000E+00,  -0.17109118E+10,   0.00000000E+00,   0.00000000E+00,  -0.89505228E-08,
 26751.000,   1,  0.64093592E+11,   0.00000000E+00,  -0.61917006E+11,  -0.21253883E+09,   0.00000000E+00,  -0.17117706E+10,   0.00000000E+00,   0.00000000E+00,  -0.93596696E-08,
 26765.000,   1,  0.64496909E+11,   0.00000000E+00,  -0.62230835E+11,  -0.21279198E+09,   0.00000000E+00,  -0.17131341E+10,   0.00000000E+00,   0.00000000E+00,  -0.83246333E-08,
 26779.000,   1,  0.64853220E+11,   0.00000000E+00,  -0.62502257E+11,  -0.21305809E+09,   0.00000000E+00,  -0.17148759E+10,   0.00000000E+00,   0.00000000E+00,  -0.48197223E-08,
 26793.000,   1,  0.65317966E+11,   0.00000000E+00,  -0.62909765E+11,  -0.21341752E+09,   0.00000000E+00,  -0.17176442E+10,   0.00000000E+00,   0.00000000E+00,  -0.30611184E-08,
 26807.000,   1,  0.65842957E+11,   0.00000000E+00,  -0.63392880E+11,  -0.21382878E+09,   0.00000000E+00,  -0.17217810E+10,   0.00000000E+00,   0.00000000E+00,  -0.48140319E-08,
 26821.000,   1,  0.66326719E+11,   0.00000000E+00,  -0.63845496E+11,  -0.21433855E+09,   0.00000000E+00,  -0.17285050E+10,   0.00000000E+00,   0.00000000E+00,  -0.69010275E-08,
 26835.000,   1,  0.66755497E+11,   0.00000000E+00,  -0.64257436E+11,  -0.21497964E+09,   0.00000000E+00,  -0.17447136E+10,   0.00000000E+00,   0.00000000E+00,  -0.67311988E-08,
 26849.000,   1,  0.67117094E+11,   0.00000000E+00,  -0.64604543E+11,  -0.21566913E+09,   0.00000000E+00,  -0.17613178E+10,   0.00000000E+00,   0.00000000E+00,  -0.72768017E-08,
 26863.000,   1,  0.67310725E+11,   0.00000000E+00,  -0.64789549E+11,  -0.21647956E+09,   0.00000000E+00,  -0.17830542E+10,   0.00000000E+00,   0.00000000E+00,  -0.69641960E-08,
 26877.000,   1,  0.67496006E+11,   0.00000000E+00,  -0.64973914E+11,  -0.21728884E+09,   0.00000000E+00,  -0.18047909E+10,   0.00000000E+00,   0.00000000E+00,  -0.78178136E-08,
 26891.000,   1,  0.67604029E+11,   0.00000000E+00,  -0.65152308E+11,  -0.21808746E+09,   0.00000000E+00,  -0.18168533E+10,   0.00000000E+00,   0.00000000E+00,  -0.91234644E-08,
 26905.000,   1,  0.67709830E+11,   0.00000000E+00,  -0.65330081E+11,  -0.21888501E+09,   0.00000000E+00,  -0.18273043E+10,   0.00000000E+00,   0.00000000E+00,  -0.12278019E-07,
 26919.000,   1,  0.67796359E+11,   0.00000000E+00,  -0.65442173E+11,  -0.21957009E+09,   0.00000000E+00,  -0.18342092E+10,   0.00000000E+00,   0.00000000E+00,  -0.12811636E-07,
 26933.000,   1,  0.67879494E+11,   0.00000000E+00,  -0.65542701E+11,  -0.22023536E+09,   0.00000000E+00,  -0.18391443E+10,   0.00000000E+00,   0.00000000E+00,  -0.13541998E-07,
 26947.000,   1,  0.67934168E+11,   0.00000000E+00,  -0.65614354E+11,  -0.22075375E+09,   0.00000000E+00,  -0.18441278E+10,   0.00000000E+00,   0.00000000E+00,  -0.13903309E-07,
 26961.000,   1,  0.67977461E+11,   0.00000000E+00,  -0.65674462E+11,  -0.22121341E+09,   0.00000000E+00,  -0.18491599E+10,   0.00000000E+00,   0.00000000E+00,  -0.16330917E-07,
 26975.000,   1,  0.68022717E+11,   0.00000000E+00,  -0.65776357E+11,  -0.22155208E+09,   0.00000000E+00,  -0.18544543E+10,   0.00000000E+00,   0.00000000E+00,  -0.23921255E-07,
 26989.000,   1,  0.68069941E+11,   0.00000000E+00,  -0.65920048E+11,  -0.22176982E+09,   0.00000000E+00,  -0.18604057E+10,   0.00000000E+00,   0.00000000E+00,  -0.65183483E-07,
 27003.000,   1,  0.68142725E+11,   0.00000000E+00,  -0.66046769E+11,  -0.22197890E+09,   0.00000000E+00,  -0.18660578E+10,   0.00000000E+00,   0.00000000E+00,  -0.56207772E-06,
 27017.000,   1,  0.68261520E+11,   0.00000000E+00,  -0.66142956E+11,  -0.22217244E+09,   0.00000000E+00,  -0.18699164E+10,   0.00000000E+00,   0.00000000E+00,  -0.16602634E-06,
 27031.000,   1,  0.68392825E+11,   0.00000000E+00,  -0.66254949E+11,  -0.22236597E+09,   0.00000000E+00,  -0.18737751E+10,   0.00000000E+00,   0.00000000E+00,  -0.10753964E-06,
 27045.000,   1,  0.68595175E+11,   0.00000000E+00,  -0.66456708E+11,  -0.22255951E+09,   0.00000000E+00,  -0.18742864E+10,   0.00000000E+00,   0.00000000E+00,  -0.98037335E-07,
 27059.000,   1,  0.68801976E+11,   0.00000000E+00,  -0.66663046E+11,  -0.22275103E+09,   0.00000000E+00,  -0.18745405E+10,   0.00000000E+00,   0.00000000E+00,  -0.90402225E-07,
 27073.000,   1,  0.69154880E+11,   0.00000000E+00,  -0.67015370E+11,  -0.22286796E+09,   0.00000000E+00,  -0.18749673E+10,   0.00000000E+00,   0.00000000E+00,  -0.10610596E-06,
 27087.000,   1,  0.69523255E+11,   0.00000000E+00,  -0.67382522E+11,  -0.22297740E+09,   0.00000000E+00,  -0.18754632E+10,   0.00000000E+00,   0.00000000E+00,  -0.99454290E-07,
 27101.000,   1,  0.69846154E+11,   0.00000000E+00,  -0.67614582E+11,  -0.22316863E+09,   0.00000000E+00,  -0.18763635E+10,   0.00000000E+00,   0.00000000E+00,  -0.40094810E-07,
 27115.000,   1,  0.70161049E+11,   0.00000000E+00,  -0.67822863E+11,  -0.22337426E+09,   0.00000000E+00,  -0.18774884E+10,   0.00000000E+00,   0.00000000E+00,  -0.24623007E-07,
 27129.000,   1,  0.70447182E+11,   0.00000000E+00,  -0.68016184E+11,  -0.22361877E+09,   0.00000000E+00,  -0.18789867E+10,   0.00000000E+00,   0.00000000E+00,  -0.17291717E-07,
 27143.000,   1,  0.70717333E+11,   0.00000000E+00,  -0.68201191E+11,  -0.22388488E+09,   0.00000000E+00,  -0.18809825E+10,   0.00000000E+00,   0.00000000E+00,  -0.13798204E-07,
 27157.000,   1,  0.71067873E+11,   0.00000000E+00,  -0.68484546E+11,  -0.22422357E+09,   0.00000000E+00,  -0.18856949E+10,   0.00000000E+00,   0.00000000E+00,  -0.94585587E-08,
 27171.000,   1,  0.71498804E+11,   0.00000000E+00,  -0.68866246E+11,  -0.22463483E+09,   0.00000000E+00,  -0.18971981E+10,   0.00000000E+00,   0.00000000E+00,  -0.93137644E-08,
 27185.000,   1,  0.71856100E+11,   0.00000000E+00,  -0.69187119E+11,  -0.22511179E+09,   0.00000000E+00,  -0.19081494E+10,   0.00000000E+00,   0.00000000E+00,  -0.88382558E-08,
 27199.000,   1,  0.72029280E+11,   0.00000000E+00,  -0.69355896E+11,  -0.22575288E+09,   0.00000000E+00,  -0.19119234E+10,   0.00000000E+00,   0.00000000E+00,  -0.94620761E-08,
 27213.000,   1,  0.72188380E+11,   0.00000000E+00,  -0.69519120E+11,  -0.22641914E+09,   0.00000000E+00,  -0.19156972E+10,   0.00000000E+00,   0.00000000E+00,  -0.95986095E-08,
 27227.000,   1,  0.72267557E+11,   0.00000000E+00,  -0.69650866E+11,  -0.22722859E+09,   0.00000000E+00,  -0.19198419E+10,   0.00000000E+00,   0.00000000E+00,  -0.11981282E-07,
 27241.000,   1,  0.72346047E+11,   0.00000000E+00,  -0.69781807E+11,  -0.22803874E+09,   0.00000000E+00,  -0.19240151E+10,   0.00000000E+00,   0.00000000E+00,  -0.13190997E-07,
 27255.000,   1,  0.72419995E+11,   0.00000000E+00,  -0.69891294E+11,  -0.22883821E+09,   0.00000000E+00,  -0.19288188E+10,   0.00000000E+00,   0.00000000E+00,  -0.12429170E-07,
 27269.000,   1,  0.72493454E+11,   0.00000000E+00,  -0.69998465E+11,  -0.22963655E+09,   0.00000000E+00,  -0.19338750E+10,   0.00000000E+00,   0.00000000E+00,  -0.10251584E-07,
 27283.000,   1,  0.72564945E+11,   0.00000000E+00,  -0.70092634E+11,  -0.23033986E+09,   0.00000000E+00,  -0.19384534E+10,   0.00000000E+00,   0.00000000E+00,  -0.11233265E-07,
 27297.000,   1,  0.72635644E+11,   0.00000000E+00,  -0.70181598E+11,  -0.23100512E+09,   0.00000000E+00,  -0.19425538E+10,   0.00000000E+00,   0.00000000E+00,  -0.15235251E-07,
 27311.000,   1,  0.72690890E+11,   0.00000000E+00,  -0.70256180E+11,  -0.23155290E+09,   0.00000000E+00,  -0.19457989E+10,   0.00000000E+00,   0.00000000E+00,  -0.15861044E-07,
 27325.000,   1,  0.72734543E+11,   0.00000000E+00,  -0.70319973E+11,  -0.23201253E+09,   0.00000000E+00,  -0.19475044E+10,   0.00000000E+00,   0.00000000E+00,  -0.17795577E-07,
 27339.000,   1,  0.72794148E+11,   0.00000000E+00,  -0.70421274E+11,  -0.23238578E+09,   0.00000000E+00,  -0.19493551E+10,   0.00000000E+00,   0.00000000E+00,  -0.25701413E-07,
 27353.000,   1,  0.72882461E+11,   0.00000000E+00,  -0.70590087E+11,  -0.23260351E+09,   0.00000000E+00,  -0.19520768E+10,   0.00000000E+00,   0.00000000E+00,  -0.41390615E-07,
 27367.000,   1,  0.73045436E+11,   0.00000000E+00,  -0.70808668E+11,  -0.23281605E+09,   0.00000000E+00,  -0.19547989E+10,   0.00000000E+00,   0.00000000E+00,  -0.90723578E-07,
 27381.000,   1,  0.73482162E+11,   0.00000000E+00,  -0.71209735E+11,  -0.23300959E+09,   0.00000000E+00,  -0.19902765E+10,   0.00000000E+00,   0.00000000E+00,  -0.78218032E-07,
 27395.000,   1,  0.73949658E+11,   0.00000000E+00,  -0.71643459E+11,  -0.23320312E+09,   0.00000000E+00,  -0.20257540E+10,   0.00000000E+00,   0.00000000E+00,  -0.11115666E-06,
 27409.000,   1,  0.74929935E+11,   0.00000000E+00,  -0.72621426E+11,  -0.23339666E+09,   0.00000000E+00,  -0.20335458E+10,   0.00000000E+00,   0.00000000E+00,  -0.11621572E-06,
 27423.000,   1,  0.75940978E+11,   0.00000000E+00,  -0.73632046E+11,  -0.23359019E+09,   0.00000000E+00,  -0.20337877E+10,   0.00000000E+00,   0.00000000E+00,  -0.97870850E-07,
 27437.000,   1,  0.76333481E+11,   0.00000000E+00,  -0.74023878E+11,  -0.23371720E+09,   0.00000000E+00,  -0.20342509E+10,   0.00000000E+00,   0.00000000E+00,  -0.83710029E-07,
 27451.000,   1,  0.76557293E+11,   0.00000000E+00,  -0.74246953E+11,  -0.23382607E+09,   0.00000000E+00,  -0.20348799E+10,   0.00000000E+00,   0.00000000E+00,  -0.79411271E-07,
 27465.000,   1,  0.76743462E+11,   0.00000000E+00,  -0.74345343E+11,  -0.23401097E+09,   0.00000000E+00,  -0.20385918E+10,   0.00000000E+00,   0.00000000E+00,  -0.27159709E-07,
 27479.000,   1,  0.76919361E+11,   0.00000000E+00,  -0.74409730E+11,  -0.23421660E+09,   0.00000000E+00,  -0.20446156E+10,   0.00000000E+00,   0.00000000E+00,  -0.15228137E-07,
 27493.000,   1,  0.77092774E+11,   0.00000000E+00,  -0.74481451E+11,  -0.23445679E+09,   0.00000000E+00,  -0.20524713E+10,   0.00000000E+00,   0.00000000E+00,  -0.10663699E-07,
 27507.000,   1,  0.77264316E+11,   0.00000000E+00,  -0.74558671E+11,  -0.23472290E+09,   0.00000000E+00,  -0.20636237E+10,   0.00000000E+00,   0.00000000E+00,  -0.84145881E-08,
 27521.000,   1,  0.77442561E+11,   0.00000000E+00,  -0.74660600E+11,  -0.23505122E+09,   0.00000000E+00,  -0.20755151E+10,   0.00000000E+00,   0.00000000E+00,  -0.81505966E-08,
 27535.000,   1,  0.77629731E+11,   0.00000000E+00,  -0.74795468E+11,  -0.23546248E+09,   0.00000000E+00,  -0.20901146E+10,   0.00000000E+00,   0.00000000E+00,  -0.36829095E-08,
 27549.000,   1,  0.77802445E+11,   0.00000000E+00,  -0.74943766E+11,  -0.23592302E+09,   0.00000000E+00,  -0.21047150E+10,   0.00000000E+00,   0.00000000E+00,  -0.33420307E-08,
 27563.000,   1,  0.77922108E+11,   0.00000000E+00,  -0.75141252E+11,  -0.23656409E+09,   0.00000000E+00,  -0.21154923E+10,   0.00000000E+00,   0.00000000E+00,  -0.48737821E-08,
 27577.000,   1,  0.78034776E+11,   0.00000000E+00,  -0.75335912E+11,  -0.23722133E+09,   0.00000000E+00,  -0.21262701E+10,   0.00000000E+00,   0.00000000E+00,  -0.41533699E-08,
 27591.000,   1,  0.78082693E+11,   0.00000000E+00,  -0.75504337E+11,  -0.23802769E+09,   0.00000000E+00,  -0.21343722E+10,   0.00000000E+00,   0.00000000E+00,  -0.50670386E-08,
 27605.000,   1,  0.78128931E+11,   0.00000000E+00,  -0.75671696E+11,  -0.23883805E+09,   0.00000000E+00,  -0.21420289E+10,   0.00000000E+00,   0.00000000E+00,  -0.16168470E-07,
 27619.000,   1,  0.78184824E+11,   0.00000000E+00,  -0.75787440E+11,  -0.23963822E+09,   0.00000000E+00,  -0.21496627E+10,   0.00000000E+00,   0.00000000E+00,   0.33986077E-08,
 27633.000,   1,  0.78242410E+11,   0.00000000E+00,  -0.75894085E+11,  -0.24043652E+09,   0.00000000E+00,  -0.21572828E+10,   0.00000000E+00,   0.00000000E+00,   0.39281158E-08,
 27647.000,   1,  0.78300684E+11,   0.00000000E+00,  -0.75983156E+11,  -0.24114933E+09,   0.00000000E+00,  -0.21647945E+10,   0.00000000E+00,   0.00000000E+00,  -0.10533428E-10,
 27661.000,   1,  0.78359337E+11,   0.00000000E+00,  -0.76062457E+11,  -0.24181461E+09,   0.00000000E+00,  -0.21721609E+10,   0.00000000E+00,   0.00000000E+00,   0.44966438E-08,
 27675.000,   1,  0.78409204E+11,   0.00000000E+00,  -0.76130910E+11,  -0.24237708E+09,   0.00000000E+00,  -0.21783766E+10,   0.00000000E+00,   0.00000000E+00,   0.48612565E-08,
 27689.000,   1,  0.78450282E+11,   0.00000000E+00,  -0.76188510E+11,  -0.24283673E+09,   0.00000000E+00,  -0.21817150E+10,   0.00000000E+00,   0.00000000E+00,   0.32288675E-08,
 27703.000,   1,  0.78493957E+11,   0.00000000E+00,  -0.76250081E+11,  -0.24322726E+09,   0.00000000E+00,  -0.21848461E+10,   0.00000000E+00,   0.00000000E+00,   0.84989893E-08,
 27717.000,   1,  0.78544117E+11,   0.00000000E+00,  -0.76321566E+11,  -0.24344498E+09,   0.00000000E+00,  -0.21852815E+10,   0.00000000E+00,   0.00000000E+00,   0.77252125E-08,
 27731.000,   1,  0.78597778E+11,   0.00000000E+00,  -0.76393027E+11,  -0.24365911E+09,   0.00000000E+00,  -0.21857170E+10,   0.00000000E+00,   0.00000000E+00,   0.55565221E-08,
 27745.000,   1,  0.78671303E+11,   0.00000000E+00,  -0.76464335E+11,  -0.24385279E+09,   0.00000000E+00,  -0.21859502E+10,   0.00000000E+00,   0.00000000E+00,   0.35592043E-08,
 27759.000,   1,  0.78749675E+11,   0.00000000E+00,  -0.76537573E+11,  -0.24404633E+09,   0.00000000E+00,  -0.21861680E+10,   0.00000000E+00,   0.00000000E+00,   0.26463586E-08,
 27773.000,   1,  0.79002154E+11,   0.00000000E+00,  -0.76682269E+11,  -0.24423986E+09,   0.00000000E+00,  -0.21863943E+10,   0.00000000E+00,   0.00000000E+00,   0.14963902E-07,
 27787.000,   1,  0.79273458E+11,   0.00000000E+00,  -0.76834692E+11,  -0.24443340E+09,   0.00000000E+00,  -0.21866242E+10,   0.00000000E+00,   0.00000000E+00,  -0.15275758E-06,
 27801.000,   1,  0.79629153E+11,   0.00000000E+00,  -0.77156115E+11,  -0.24456645E+09,   0.00000000E+00,  -0.21869024E+10,   0.00000000E+00,   0.00000000E+00,  -0.35338218E-07,
 27815.000,   1,  0.80018608E+11,   0.00000000E+00,  -0.77545133E+11,  -0.24467531E+09,   0.00000000E+00,  -0.21872290E+10,   0.00000000E+00,   0.00000000E+00,  -0.53818970E-07,
 27829.000,   1,  0.80322054E+11,   0.00000000E+00,  -0.77771714E+11,  -0.24485330E+09,   0.00000000E+00,  -0.21883660E+10,   0.00000000E+00,   0.00000000E+00,  -0.25184346E-07,
 27843.000,   1,  0.80591110E+11,   0.00000000E+00,  -0.77933332E+11,  -0.24505893E+09,   0.00000000E+00,  -0.21903135E+10,   0.00000000E+00,   0.00000000E+00,  -0.11010646E-07,
 27857.000,   1,  0.80859844E+11,   0.00000000E+00,  -0.78106001E+11,  -0.24529480E+09,   0.00000000E+00,  -0.21921469E+10,   0.00000000E+00,   0.00000000E+00,  -0.52762768E-08,
 27871.000,   1,  0.81128266E+11,   0.00000000E+00,  -0.78289727E+11,  -0.24556092E+09,   0.00000000E+00,  -0.21936952E+10,   0.00000000E+00,   0.00000000E+00,  -0.49482680E-08,
 27885.000,   1,  0.81426180E+11,   0.00000000E+00,  -0.78517767E+11,  -0.24587887E+09,   0.00000000E+00,  -0.21958034E+10,   0.00000000E+00,   0.00000000E+00,  -0.65738543E-08,
 27899.000,   1,  0.81777181E+11,   0.00000000E+00,  -0.78825573E+11,  -0.24629013E+09,   0.00000000E+00,  -0.22012708E+10,   0.00000000E+00,   0.00000000E+00,  -0.62175475E-08,
 27913.000,   1,  0.82144745E+11,   0.00000000E+00,  -0.79153873E+11,  -0.24673560E+09,   0.00000000E+00,  -0.22067382E+10,   0.00000000E+00,   0.00000000E+00,  -0.48729944E-08,
 27927.000,   1,  0.82606355E+11,   0.00000000E+00,  -0.79598549E+11,  -0.24737532E+09,   0.00000000E+00,  -0.22221237E+10,   0.00000000E+00,   0.00000000E+00,  -0.48338433E-08,
 27941.000,   1,  0.83053107E+11,   0.00000000E+00,  -0.80029273E+11,  -0.24802549E+09,   0.00000000E+00,  -0.22382721E+10,   0.00000000E+00,   0.00000000E+00,  -0.42777813E-08,
 27955.000,   1,  0.83241142E+11,   0.00000000E+00,  -0.80213753E+11,  -0.24882686E+09,   0.00000000E+00,  -0.22542398E+10,   0.00000000E+00,   0.00000000E+00,  -0.60108444E-08,
 27969.000,   1,  0.83413654E+11,   0.00000000E+00,  -0.80383459E+11,  -0.24963728E+09,   0.00000000E+00,  -0.22701580E+10,   0.00000000E+00,   0.00000000E+00,  -0.62261360E-08,
 27983.000,   1,  0.83526872E+11,   0.00000000E+00,  -0.80553234E+11,  -0.25043822E+09,   0.00000000E+00,  -0.22827032E+10,   0.00000000E+00,   0.00000000E+00,  -0.74444615E-08,
 27997.000,   1,  0.83623919E+11,   0.00000000E+00,  -0.80723027E+11,  -0.25123656E+09,   0.00000000E+00,  -0.22927188E+10,   0.00000000E+00,   0.00000000E+00,  -0.11862146E-07,
 28011.000,   1,  0.83710296E+11,   0.00000000E+00,  -0.80848576E+11,  -0.25195884E+09,   0.00000000E+00,  -0.23021377E+10,   0.00000000E+00,   0.00000000E+00,  -0.13156788E-07,
 28025.000,   1,  0.83788681E+11,   0.00000000E+00,  -0.80940956E+11,  -0.25262414E+09,   0.00000000E+00,  -0.23104842E+10,   0.00000000E+00,   0.00000000E+00,  -0.12707993E-07,
 28039.000,   1,  0.83854324E+11,   0.00000000E+00,  -0.81022134E+11,  -0.25320128E+09,   0.00000000E+00,  -0.23179489E+10,   0.00000000E+00,   0.00000000E+00,  -0.12741084E-07,
 28053.000,   1,  0.83902985E+11,   0.00000000E+00,  -0.81088382E+11,  -0.25366092E+09,   0.00000000E+00,  -0.23221824E+10,   0.00000000E+00,   0.00000000E+00,  -0.17186331E-07,
 28067.000,   1,  0.83956869E+11,   0.00000000E+00,  -0.81173595E+11,  -0.25406873E+09,   0.00000000E+00,  -0.23264160E+10,   0.00000000E+00,   0.00000000E+00,  -0.20406408E-07,
 28081.000,   1,  0.84029893E+11,   0.00000000E+00,  -0.81328328E+11,  -0.25428646E+09,   0.00000000E+00,  -0.23279401E+10,   0.00000000E+00,   0.00000000E+00,  -0.25536911E-07,
 28095.000,   1,  0.84106438E+11,   0.00000000E+00,  -0.81478749E+11,  -0.25450188E+09,   0.00000000E+00,  -0.23294641E+10,   0.00000000E+00,   0.00000000E+00,  -0.29846629E-07,
 28109.000,   1,  0.84215557E+11,   0.00000000E+00,  -0.81589305E+11,  -0.25469599E+09,   0.00000000E+00,  -0.23299618E+10,   0.00000000E+00,   0.00000000E+00,  -0.71533863E-08,
 28123.000,   1,  0.84326076E+11,   0.00000000E+00,  -0.81699304E+11,  -0.25488953E+09,   0.00000000E+00,  -0.23302884E+10,   0.00000000E+00,   0.00000000E+00,   0.21911899E-07,
 28137.000,   1,  0.84509775E+11,   0.00000000E+00,  -0.81882545E+11,  -0.25508306E+09,   0.00000000E+00,  -0.23305683E+10,   0.00000000E+00,   0.00000000E+00,  -0.18179767E-09,
 28151.000,   1,  0.84706360E+11,   0.00000000E+00,  -0.82078682E+11,  -0.25527660E+09,   0.00000000E+00,  -0.23308223E+10,   0.00000000E+00,   0.00000000E+00,   0.13748692E-07,
 28165.000,   1,  0.85010137E+11,   0.00000000E+00,  -0.82381957E+11,  -0.25541570E+09,   0.00000000E+00,  -0.23311541E+10,   0.00000000E+00,   0.00000000E+00,   0.16363062E-07,
 28179.000,   1,  0.85373464E+11,   0.00000000E+00,  -0.82744752E+11,  -0.25552456E+09,   0.00000000E+00,  -0.23315895E+10,   0.00000000E+00,   0.00000000E+00,   0.24933772E-07,
 28193.000,   1,  0.85652515E+11,   0.00000000E+00,  -0.82955187E+11,  -0.25569564E+09,   0.00000000E+00,  -0.23322376E+10,   0.00000000E+00,   0.00000000E+00,   0.15151929E-07,
 28207.000,   1,  0.85884730E+11,   0.00000000E+00,  -0.83080971E+11,  -0.25590127E+09,   0.00000000E+00,  -0.23331690E+10,   0.00000000E+00,   0.00000000E+00,   0.23424337E-08,
 28221.000,   1,  0.86097845E+11,   0.00000000E+00,  -0.83196850E+11,  -0.25613283E+09,   0.00000000E+00,  -0.23342896E+10,   0.00000000E+00,   0.00000000E+00,   0.26114143E-08,
 28235.000,   1,  0.86285487E+11,   0.00000000E+00,  -0.83299519E+11,  -0.25639893E+09,   0.00000000E+00,  -0.23361040E+10,   0.00000000E+00,   0.00000000E+00,   0.30248133E-08,
 28249.000,   1,  0.86506568E+11,   0.00000000E+00,  -0.83443261E+11,  -0.25670652E+09,   0.00000000E+00,  -0.23392553E+10,   0.00000000E+00,   0.00000000E+00,   0.32016198E-08,
 28263.000,   1,  0.86811245E+11,   0.00000000E+00,  -0.83689683E+11,  -0.25711778E+09,   0.00000000E+00,  -0.23597824E+10,   0.00000000E+00,   0.00000000E+00,   0.76307177E-08,
 28277.000,   1,  0.87108103E+11,   0.00000000E+00,  -0.83932509E+11,  -0.25755095E+09,   0.00000000E+00,  -0.23803096E+10,   0.00000000E+00,   0.00000000E+00,   0.51935460E-08,
 28291.000,   1,  0.87332626E+11,   0.00000000E+00,  -0.84142066E+11,  -0.25818657E+09,   0.00000000E+00,  -0.23946156E+10,   0.00000000E+00,   0.00000000E+00,   0.36064703E-08,
 28305.000,   1,  0.87552076E+11,   0.00000000E+00,  -0.84348824E+11,  -0.25883170E+09,   0.00000000E+00,  -0.24078850E+10,   0.00000000E+00,   0.00000000E+00,   0.32374235E-08,
 28319.000,   1,  0.87656234E+11,   0.00000000E+00,  -0.84485310E+11,  -0.25962598E+09,   0.00000000E+00,  -0.24160561E+10,   0.00000000E+00,   0.00000000E+00,   0.40809672E-08,
 28333.000,   1,  0.87747934E+11,   0.00000000E+00,  -0.84614205E+11,  -0.26043641E+09,   0.00000000E+00,  -0.24221887E+10,   0.00000000E+00,   0.00000000E+00,   0.58527929E-08,
 28347.000,   1,  0.87824300E+11,   0.00000000E+00,  -0.84731534E+11,  -0.26123823E+09,   0.00000000E+00,  -0.24302935E+10,   0.00000000E+00,   0.00000000E+00,   0.55957988E-08,
 28361.000,   1,  0.87894529E+11,   0.00000000E+00,  -0.84844233E+11,  -0.26203657E+09,   0.00000000E+00,  -0.24403695E+10,   0.00000000E+00,   0.00000000E+00,   0.91900909E-08,
 28375.000,   1,  0.87961570E+11,   0.00000000E+00,  -0.84939958E+11,  -0.26276836E+09,   0.00000000E+00,  -0.24496952E+10,   0.00000000E+00,   0.00000000E+00,   0.10486278E-07,
 28389.000,   1,  0.88025425E+11,   0.00000000E+00,  -0.85018715E+11,  -0.26343364E+09,   0.00000000E+00,  -0.24571464E+10,   0.00000000E+00,   0.00000000E+00,   0.10532504E-07,
 28403.000,   1,  0.88082060E+11,   0.00000000E+00,  -0.85091111E+11,  -0.26402546E+09,   0.00000000E+00,  -0.24641774E+10,   0.00000000E+00,   0.00000000E+00,   0.13626862E-07,
 28417.000,   1,  0.88125702E+11,   0.00000000E+00,  -0.85152063E+11,  -0.26448511E+09,   0.00000000E+00,  -0.24686892E+10,   0.00000000E+00,   0.00000000E+00,   0.49264690E-08,
 28431.000,   1,  0.88169423E+11,   0.00000000E+00,  -0.85223410E+11,  -0.26490877E+09,   0.00000000E+00,  -0.24732011E+10,   0.00000000E+00,   0.00000000E+00,   0.71009617E-09,
 28445.000,   1,  0.88213582E+11,   0.00000000E+00,  -0.85353775E+11,  -0.26512793E+09,   0.00000000E+00,  -0.24742308E+10,   0.00000000E+00,   0.00000000E+00,  -0.55030777E-08,
 28459.000,   1,  0.88259041E+11,   0.00000000E+00,  -0.85482139E+11,  -0.26534436E+09,   0.00000000E+00,  -0.24749928E+10,   0.00000000E+00,   0.00000000E+00,  -0.46233446E-07,
 28473.000,   1,  0.88326123E+11,   0.00000000E+00,  -0.85570255E+11,  -0.26553919E+09,   0.00000000E+00,  -0.24770094E+10,   0.00000000E+00,   0.00000000E+00,   0.34516334E-07,
 28487.000,   1,  0.88394502E+11,   0.00000000E+00,  -0.85655956E+11,  -0.26573273E+09,   0.00000000E+00,  -0.24793682E+10,   0.00000000E+00,   0.00000000E+00,  -0.15272469E-07,
 28501.000,   1,  0.88534087E+11,   0.00000000E+00,  -0.85780072E+11,  -0.26592627E+09,   0.00000000E+00,  -0.24805587E+10,   0.00000000E+00,   0.00000000E+00,   0.34941437E-07,
 28515.000,   1,  0.88693090E+11,   0.00000000E+00,  -0.85914665E+11,  -0.26611980E+09,   0.00000000E+00,  -0.24808732E+10,   0.00000000E+00,   0.00000000E+00,  -0.67670231E-08,
 28529.000,   1,  0.88958607E+11,   0.00000000E+00,  -0.86169403E+11,  -0.26626495E+09,   0.00000000E+00,  -0.24812352E+10,   0.00000000E+00,   0.00000000E+00,   0.42265826E-07,
 28543.000,   1,  0.89304008E+11,   0.00000000E+00,  -0.86514248E+11,  -0.26637382E+09,   0.00000000E+00,  -0.24816828E+10,   0.00000000E+00,   0.00000000E+00,   0.35052798E-07,
 28557.000,   1,  0.89585815E+11,   0.00000000E+00,  -0.86742472E+11,  -0.26653107E+09,   0.00000000E+00,  -0.24823170E+10,   0.00000000E+00,   0.00000000E+00,   0.73436117E-08,
 28571.000,   1,  0.89804025E+11,   0.00000000E+00,  -0.86854081E+11,  -0.26673670E+09,   0.00000000E+00,  -0.24834177E+10,   0.00000000E+00,   0.00000000E+00,  -0.95006343E-10,
 28585.000,   1,  0.90008156E+11,   0.00000000E+00,  -0.86957054E+11,  -0.26695961E+09,   0.00000000E+00,  -0.24847544E+10,   0.00000000E+00,   0.00000000E+00,   0.22060288E-08,
 28599.000,   1,  0.90177088E+11,   0.00000000E+00,  -0.87038435E+11,  -0.26722572E+09,   0.00000000E+00,  -0.24891574E+10,   0.00000000E+00,   0.00000000E+00,   0.34208872E-08,
