Folsom Temperature Profiles (2001-2021) - All Sites,,,
JDAY,Depth,Temp,Seg
7886.5,12.4,22.41,151
7886.5,13.74,22.11,151
7886.5,15.3,20.8,151
7886.5,16.91,17.12,151
7886.5,18.35,14.53,151
7886.5,19.89,13.25,151
7886.5,21.34,12.59,151
7886.51,22.99,11.71,151
7886.51,24.4,11.1,151
7886.51,25.96,10.73,151
7886.51,26.2,10.73,151
7886.51,26.24,10.72,151
7900.5,0.32,26.68,151
7900.5,1.58,26.67,151
7900.5,3.27,26.04,151
7900.5,4.69,24.71,151
7900.5,6.16,24.45,151
7900.5,7.67,23.83,151
7900.5,9.25,23.01,151
7900.5,10.78,21.87,151
7900.5,12.33,20.83,151
7900.5,13.89,20.4,151
7900.5,15.44,20.16,151
7900.5,16.86,19.61,151
7900.5,18.28,19.2,151
7900.5,19.92,17.85,151
7900.5,21.42,14.68,151
7900.51,23.34,12.34,151
7900.51,24.53,11.11,151
7900.51,25.83,10.98,151
7915.5,0.31,25.02,151
7915.5,1.52,24.96,151
7915.5,3.02,24.87,151
7915.5,4.58,24,151
7915.5,6.18,22.78,151
7915.5,7.63,22.23,151
7915.5,9.14,21.64,151
7915.5,10.78,21.16,151
7915.5,12.2,20.84,151
7915.5,13.76,20.49,151
7915.5,15.2,20.05,151
7915.5,16.72,19.81,151
7915.5,18.3,19.54,151
7915.5,19.96,18.69,151
7915.5,21.37,18.09,151
7915.51,23.04,16.6,151
7915.51,24.38,12.84,151
7915.51,25.31,12.44,151
7921.5,0.37,23.36,151
7921.5,1.57,23.24,151
7921.5,3.1,22.58,151
7921.5,4.6,22.46,151
7921.5,6.23,22.24,151
7921.5,7.68,21.48,151
7921.5,9.19,21,151
7921.5,10.74,20.66,151
7921.5,12.23,20.43,151
7921.5,13.77,20.29,151
7921.5,15.28,20.17,151
7921.5,16.81,19.81,151
7921.5,18.32,19.49,151
7921.5,19.84,18.93,151
7921.5,21.37,17.77,151
7921.51,22.94,13.56,151
7921.51,24.46,11.91,151
7921.51,25.85,11.24,151
7935.5,1.53,22.55,151
7935.5,3.06,22.05,151
7935.5,4.58,21.82,151
7935.5,6.09,21.75,151
7935.5,7.62,21.64,151
7935.5,9.15,21.15,151
7935.5,10.68,20.89,151
7935.5,12.21,20.66,151
7935.5,13.72,20.34,151
7935.5,15.24,20.19,151
7935.5,16.77,19.88,151
7935.5,18.3,19.44,151
7935.5,19.8,19,151
7935.5,21.35,18.15,151
7935.5,22.87,15.44,151
7935.51,24.4,13.14,151
7935.51,25.91,11.78,151
7935.51,26.19,11.63,151
7948.5,0.21,20.57,151
7948.5,1.62,20.54,151
7948.5,3.14,20.47,151
7948.5,4.59,20.46,151
7948.5,6.24,20.44,151
7948.5,7.68,20.42,151
7948.5,9.15,20.36,151
7948.5,10.72,20.27,151
7948.5,12.33,20.12,151
7948.5,13.81,19.93,151
7948.5,15.28,19.82,151
7948.5,17,19.54,151
7948.5,18.6,19.29,151
7948.5,20.19,18.77,151
7948.5,21.76,18.29,151
7948.51,22.89,17.27,151
7948.51,24.65,13.37,151
7963.5,0.15,17.54,151
7963.5,0.35,17.54,151
7963.5,1.52,17.49,151
7963.5,3.09,17.46,151
7963.5,4.71,17.45,151
7963.5,6.26,17.45,151
7963.5,7.86,17.45,151
7963.5,9.46,17.44,151
7963.5,10.82,17.44,151
7963.5,12.76,17.39,151
7963.5,13.84,17.37,151
7963.5,15.54,17.16,151
7963.5,16.92,17.05,151
7963.5,18.31,17,151
7963.5,19.92,16.65,151
7963.51,21.48,16.37,151
7963.51,23.12,15.93,151
7963.51,24.39,15.09,151
7963.51,24.92,14.76,151
7972.44,0.2,16.87,151
7972.44,0.33,16.82,151
7972.44,1.56,16.68,151
7972.44,3.05,16.6,151
7972.44,4.59,16.54,151
7972.44,6.18,16.29,151
7972.44,7.76,16.16,151
7972.44,9.16,16.04,151
7972.44,10.77,15.7,151
7972.44,12.33,15.22,151
7972.44,14.04,14.95,151
7972.44,15.32,14.53,151
7972.44,16.87,14.45,151
7972.44,18.29,14.25,151
7972.44,18.35,14.21,151
7972.44,19.88,14.08,151
7972.44,21.34,14,151
7972.44,22.97,13.92,151
7972.44,24.41,13.89,151
7972.44,26.03,13.78,151
7972.44,27.54,13.67,151
7972.44,29.03,13.45,151
7972.44,30.61,13.3,151
7972.44,30.68,13.3,151
7979.44,0.28,17.05,151
7979.44,1.53,16.97,151
7979.44,3.13,16.67,151
7979.44,4.59,16.42,151
7979.44,6.17,16.29,151
7979.44,7.74,16.18,151
7979.44,9.32,15.9,151
7979.44,10.69,15.62,151
7979.44,12.41,15.3,151
7979.44,13.78,14.78,151
7979.44,15.44,14.59,151
7979.44,16.88,14.13,151
7979.44,18.31,13.99,151
7979.44,19.82,13.86,151
7979.44,21.37,13.78,151
7979.44,22.9,13.63,151
7979.44,24.6,13.52,151
7979.44,26.04,13.44,151
7979.44,27.48,13.37,151
7979.44,28.99,13.31,151
7979.44,30.51,13.29,151
7991.48,0.16,15.76,151
7991.48,0.32,15.77,151
7991.48,1.64,15.76,151
7991.48,3.15,15.75,151
7991.48,4.65,15.74,151
7991.48,6.15,15.51,151
7991.48,7.61,15.34,151
7991.48,9.18,15.19,151
7991.48,10.71,15.03,151
7991.48,12.21,14.81,151
7991.48,14,14.42,151
7991.48,15.33,14.12,151
7991.48,16.83,13.99,151
7991.48,18.38,13.87,151
7991.48,19.87,13.82,151
7991.48,21.49,13.75,151
7991.48,22.97,13.71,151
7991.48,24.44,13.63,151
7991.48,25.94,13.56,151
7991.48,27.71,13.51,151
7991.48,29.14,13.4,151
7991.48,30.58,13.27,151
473.37,0.3,14.11,169
473.38,0.27,14.17,169
473.38,1.52,13.94,169
473.38,11327.89,13.78,169
473.38,4.6,13.61,169
473.38,6.1,13.5,169
473.38,7.62,12.89,169
473.38,9.2,12.78,169
473.38,10.7,12.67,169
473.38,13.69,11.11,169
473.38,15.33,10.44,169
473.38,16.79,10.28,169
473.38,18.53,10.06,169
473.38,19.9,9.67,169
473.38,21.73,9.56,169
473.38,22.89,9.5,169
473.38,24.48,9.39,169
473.38,26.03,9.33,169
473.38,27.58,9.17,169
473.38,29.29,9.17,169
473.38,30.6,9.11,169
473.38,32,9.06,169
473.38,34.11,9,169
473.38,35.2,8.94,169
473.38,36.61,8.89,169
473.38,38.19,8.89,169
473.38,39.75,8.78,169
473.38,41.21,8.78,169
473.38,43.25,8.72,169
473.39,44.35,8.67,169
473.39,45.84,8.67,169
473.39,47.3,8.61,169
473.39,48.8,8.61,169
473.39,50.29,8.5,169
473.39,51.97,8.44,169
473.39,53.46,8.44,169
473.39,55.11,8.39,169
473.39,56.51,8.39,169
473.39,58.7,8.39,169
473.39,59.59,8.39,169
473.39,61.17,8.39,169
473.39,62.54,8.39,169
473.39,62.7,8.39,169
486.39,0.34,17.72,169
486.39,0.34,17.67,169
486.39,0.4,17.61,169
486.39,1.71,17.39,169
486.39,3.23,16.44,169
486.39,4.6,15.89,169
486.39,6.19,15.11,169
486.39,7.62,14.83,169
486.4,9.39,14.44,169
486.4,10.85,13.94,169
486.4,12.47,12.83,169
486.4,13.72,12.22,169
486.4,15.24,11.67,169
486.4,17.07,11.11,169
486.4,18.29,10.67,169
486.4,19.87,10.39,169
486.4,21.37,10.11,169
486.4,22.89,9.83,169
486.4,24.44,9.78,169
486.4,26.09,9.67,169
486.4,27.43,9.56,169
486.4,28.99,9.5,169
486.4,31,9.44,169
486.4,32.03,9.39,169
486.4,33.74,9.28,169
486.4,35.94,9.17,169
486.4,36.7,9.17,169
486.4,38.65,9.11,169
486.4,39.78,9.06,169
486.4,41.21,9.06,169
486.4,42.76,9,169
486.41,44.81,8.94,169
486.41,45.75,8.89,169
486.41,47.82,8.83,169
486.41,48.77,8.83,169
486.41,50.72,8.78,169
486.41,51.82,8.72,169
486.41,53.74,8.67,169
486.41,55.26,8.67,169
486.41,57.03,8.61,169
486.41,58.13,8.56,169
486.41,59.5,8.56,169
486.41,61.08,8.56,169
486.41,62.61,8.56,169
500.41,0.21,19.33,169
500.41,0.24,19.33,169
500.41,1.58,19.11,169
500.41,3.02,18.06,169
500.41,3.05,18.17,169
500.41,4.57,17.78,169
500.41,4.66,17.78,169
500.42,6.25,17.33,169
500.42,11.09,15.72,169
500.42,7.35,17.72,169
500.42,7.32,17.72,169
500.42,7.68,16.22,169
500.42,9.11,15.44,169
500.42,11.09,15.28,169
500.42,11.7,15.11,169
500.42,12.47,14.83,169
500.42,12.31,14.33,169
500.42,13.81,13.56,169
500.42,15,13.17,169
500.42,15.39,13.11,169
500.42,17.04,12.17,169
500.42,19.51,12.17,169
500.42,18.32,12.39,169
500.42,18.53,12.39,169
500.42,19.66,11.72,169
500.43,19.35,11.39,169
500.43,21.03,11.06,169
500.43,23.01,10.89,169
500.43,24.11,10.44,169
500.43,26.18,11.11,169
500.43,27.16,11,169
500.43,24.32,11.06,169
500.43,28.93,10.33,169
500.43,30.27,10.22,169
500.43,30.33,10.06,169
500.43,31.94,10,169
500.43,35.48,10,169
500.44,34.11,10.17,169
500.44,35.3,10.06,169
500.44,35.75,10,169
500.44,37.28,9.89,169
500.44,37.06,9.89,169
500.44,38.44,9.83,169
500.44,39.41,9.78,169
500.44,38.25,9.67,169
500.44,40.23,9.56,169
500.44,43.56,9.56,169
500.44,43.49,9.56,169
500.44,40.26,9.5,169
500.44,41.12,9.5,169
500.44,47.03,9.5,169
500.44,41.94,9.5,169
500.44,44.47,9.44,169
500.45,46.15,9.44,169
500.45,47,9.44,169
500.45,45.57,9.44,169
500.45,54.89,9.39,169
500.45,50.35,9.33,169
500.45,47.76,9.33,169
500.45,59.71,9.28,169
500.45,51.72,9.22,169
500.45,55.66,9.22,169
500.45,62.06,9.17,169
500.45,53.16,9.06,169
500.45,58.52,9,169
515.34,4.51,21.78,169
515.34,2.56,21.83,169
515.34,3.05,21.78,169
515.34,5.43,-17.78,169
515.34,8.05,20.44,169
515.34,8.05,20.5,169
515.34,9.17,20.22,169
515.34,11.77,18.33,169
515.34,12.22,17.67,169
515.34,13.84,16.61,169
515.34,15.3,15.61,169
515.34,16.82,14.67,169
515.34,18.32,13.67,169
515.34,19.84,12.94,169
515.34,21.43,11.89,169
515.34,22.89,11.83,169
515.34,24.38,11.22,169
515.35,26.03,10.83,169
515.35,27.58,10.67,169
515.35,29.14,10.56,169
515.35,30.39,10.5,169
515.35,32.06,10.33,169
515.35,33.53,10.17,169
515.35,35.08,10.06,169
515.35,36.67,9.94,169
515.35,38.01,9.78,169
515.35,39.59,9.78,169
515.35,41.15,9.61,169
515.35,42.67,9.5,169
515.35,42.82,9.5,169
515.35,44.2,9.44,169
515.35,45.75,9.39,169
515.35,47.15,9.33,169
515.35,48.74,9.28,169
515.35,50.26,9.22,169
515.35,51.79,9.17,169
515.35,53.55,9.11,169
515.35,54.89,9.06,169
515.35,56.51,9,169
515.35,57.88,9,169
515.35,59.56,8.94,169
515.35,61.02,8.94,169
515.35,62.51,8.94,169
515.35,64.01,8.94,169
515.35,65.62,8.94,169
515.35,67.03,8.94,169
515.36,67.09,8.94,169
528.33,0.85,23.44,169
528.33,0.88,23.44,169
528.34,0.03,23.44,169
528.34,1.49,23.44,169
528.34,3.14,23.39,169
528.34,4.6,23.33,169
528.34,6.16,22.61,169
528.34,7.8,21.94,169
528.34,9.2,20.44,169
528.34,10.82,19.17,169
528.34,12.28,17.78,169
528.34,15,16.11,169
528.34,15.76,15.61,169
528.34,17.31,14.72,169
528.34,19.78,13.56,169
528.34,21.85,13.17,169
528.34,22.31,12.22,169
528.34,23.38,11.89,169
528.34,25.73,11.56,169
528.34,26.03,11.22,169
528.34,28.65,10.72,169
528.34,30.54,10.44,169
528.34,31.46,10.39,169
528.34,31.91,10.33,169
528.34,34.23,10.11,169
528.34,35.42,10,169
528.34,38.07,9.89,169
528.34,39.59,9.72,169
528.34,40.84,9.61,169
528.34,42.46,9.5,169
528.34,43.53,9.44,169
528.34,44.1,9.39,169
528.34,45.96,9.33,169
528.34,48.07,9.28,169
528.34,49.8,9.22,169
528.34,51.57,9.22,169
528.34,51.69,9.17,169
528.34,50.96,9.22,169
528.34,52.55,9.17,169
528.34,53.37,9.17,169
528.34,55.08,9.06,169
528.34,57.39,9.06,169
528.34,58.98,9.06,169
528.34,60.44,9,169
528.34,60.96,9,169
528.34,61.23,9,169
528.34,61.2,9,169
563.35,0.24,24.17,169
563.35,0.34,24.17,169
563.35,1.55,24.17,169
563.35,3.05,24.17,169
563.35,4.6,24.17,169
563.35,6.1,24.11,169
563.35,7.68,24.06,169
563.35,9.17,23.11,169
563.35,10.7,22.5,169
563.35,12.34,21.44,169
563.35,13.75,20.72,169
563.35,15.27,19.61,169
563.35,15.33,19.61,169
563.35,16.82,18.33,169
563.35,18.35,16.33,169
563.35,18.35,16.39,169
563.35,19.9,15.5,169
563.35,21.37,14.67,169
563.35,22.86,14.06,169
563.35,24.51,13.28,169
563.35,25.91,12.61,169
563.35,27.58,12,169
563.35,29.05,11.33,169
563.35,30.54,10.89,169
563.35,32.1,10.67,169
563.35,33.68,10.44,169
563.36,35.11,10.28,169
563.36,36.73,10,169
563.36,38.16,9.83,169
563.36,39.62,9.72,169
563.36,41.18,9.61,169
563.36,42.76,9.5,169
563.36,44.26,9.5,169
563.36,45.81,9.44,169
563.36,47.34,9.39,169
563.36,50.35,9.28,169
563.36,52.03,9.22,169
563.36,53.37,9.22,169
563.36,55.02,9.22,169
563.36,56.48,9.22,169
563.36,57.91,9.22,169
563.36,59.16,9.22,169
577.48,0.3,24.61,169
577.48,0.37,24.61,169
577.48,1.71,24.61,169
577.48,3.05,24.5,169
577.48,4.57,24.44,169
577.48,6.16,24.06,169
577.48,7.71,23.83,169
577.48,9.24,23.39,169
577.48,9.27,23.39,169
577.48,10.7,23,169
577.48,12.13,22.06,169
577.48,14.14,21.33,169
577.48,15.18,20.67,169
577.48,16.89,20.06,169
577.48,18.29,19.22,169
577.48,19.78,18,169
577.49,21.4,16.83,169
577.49,23.04,15.11,169
577.49,24.48,14.17,169
577.49,26.18,13.5,169
577.49,27.49,12.39,169
577.49,28.96,12.17,169
577.49,30.63,11.17,169
577.49,32.13,11.11,169
577.49,33.68,10.94,169
577.49,35.08,10.39,169
577.49,36.09,10.33,169
592.52,1.65,24.33,169
592.52,3.23,24.06,169
592.52,4.63,23.94,169
592.53,6.34,23.83,169
592.53,7.77,23.78,169
592.53,9.24,23.72,169
592.53,10.76,23.67,169
592.53,12.28,23.39,169
592.53,13.69,23.06,169
592.53,15.24,22.33,169
592.53,16.82,21.61,169
592.53,18.53,21.06,169
592.53,19.87,19.83,169
592.53,21.46,19.11,169
592.53,22.92,17.67,169
592.53,24.41,16.17,169
592.53,25.97,14.94,169
592.53,27.58,13.83,169
592.53,29.14,13,169
592.53,30.69,11.89,169
592.53,32.06,11.39,169
592.53,33.56,11,169
592.53,35.08,10.61,169
592.53,36.79,10.28,169
592.53,38.19,10.06,169
592.53,39.68,9.83,169
592.53,41.15,9.78,169
592.53,41.67,9.72,169
592.53,42.76,9.67,169
592.53,44.26,9.56,169
592.54,45.9,9.5,169
592.54,47.34,9.44,169
592.54,48.89,9.44,169
592.54,50.41,9.39,169
592.54,52.09,9.33,169
592.54,53.46,9.33,169
592.54,54.89,9.33,169
592.54,56.69,9.33,169
592.54,57.76,9.33,169
592.54,57.79,9.33,169
616.4,0.46,24.44,169
616.4,0.4,24.44,169
616.4,1.68,24.33,169
616.4,3.17,24.28,169
616.4,4.91,24.22,169
616.4,6.25,24.22,169
616.4,7.62,24.11,169
616.4,9.17,23.83,169
616.4,10.79,23.61,169
616.4,12.53,23.28,169
616.4,13.99,22.94,169
616.4,15.21,22.78,169
616.4,16.86,22.33,169
616.4,18.5,21.89,169
616.41,19.81,21.5,169
616.41,21.52,21.33,169
616.41,23.1,20.83,169
616.41,24.41,20.67,169
616.41,26,20,169
616.41,28.01,18.33,169
616.41,29.17,16.39,169
616.41,30.63,14.28,169
616.41,32.06,12.94,169
616.41,33.77,11.72,169
616.41,35.23,11,169
616.41,36.79,10.78,169
616.41,38.53,10.22,169
616.41,39.65,10,169
616.41,41.12,9.89,169
616.41,42.7,9.83,169
616.41,44.23,9.72,169
616.41,45.81,9.67,169
616.41,46.97,9.56,169
641.48,0.24,23.89,169
641.48,1.25,23.28,169
641.48,3.35,22.56,169
641.48,4.63,22.39,169
641.48,6.64,22.28,169
641.48,8.02,22.28,169
641.49,9.6,22.28,169
641.49,10.94,22.22,169
641.49,12.71,22.17,169
641.49,13.78,22.17,169
641.49,15.45,22.17,169
641.49,16.95,22,169
641.49,18.44,21.89,169
641.49,19.93,21.72,169
641.49,21.43,21.61,169
641.49,22.98,21.44,169
641.49,24.63,21.33,169
641.49,26.15,21.17,169
641.49,28.1,20.83,169
641.49,29.54,20.56,169
641.49,30.63,20.17,169
641.49,32.46,18.39,169
641.49,33.89,14.44,169
641.49,35.08,12.61,169
641.49,36.91,11.11,169
641.49,38.5,10.5,169
641.49,39.84,10.17,169
641.49,41.24,10,169
641.49,44.53,9.78,169
641.49,46.24,9.61,169
641.49,47.34,9.61,169
661.57,0.09,20.61,169
661.57,1.62,20.56,169
661.57,2.87,20.28,169
661.57,4.75,20.28,169
661.57,6.74,20.22,169
661.57,7.68,20.22,169
661.57,9.39,20.22,169
661.57,10.97,20.22,169
661.57,12.22,20.17,169
661.57,13.78,20.17,169
661.57,15.54,20.17,169
661.57,17.25,20.17,169
661.57,18.87,20.17,169
661.57,20.45,20.11,169
661.57,21.58,20.11,169
661.57,23.13,20.11,169
661.57,24.72,20,169
661.57,26.09,19.94,169
661.57,27.58,19.72,169
661.57,29.17,19.5,169
661.57,30.6,19.33,169
661.57,32.25,18.5,169
661.57,34.08,13.17,169
661.57,35.05,11.44,169
661.57,36.64,10.44,169
661.57,38.31,10.11,169
661.57,39.59,9.89,169
661.58,40.97,9.78,169
661.58,41,9.83,169
675.5,0.37,19,169
675.5,1.89,18.72,169
675.5,3.66,18.67,169
675.5,4.88,18.61,169
675.5,6.86,18.61,169
675.5,7.96,18.56,169
675.5,9.08,18.56,169
675.5,10.33,18.56,169
675.5,10.76,18.56,169
675.5,12.13,18.5,169
675.5,13.87,18.5,169
675.5,15.61,18.44,169
675.5,17.19,18.44,169
675.5,19.78,18.44,169
675.5,21.15,18.39,169
675.51,22.71,18.33,169
675.51,24.54,18.33,169
675.51,25.97,18.22,169
675.51,27.46,18,169
675.51,28.83,17.67,169
675.51,30.3,17.33,169
675.51,31.85,16.11,169
675.51,33.56,11.5,169
675.51,34.72,10.72,169
675.51,36.3,10.22,169
675.51,38.28,10,169
675.51,39.17,10,169
689.5,0.24,17.17,169
689.5,2.59,17.17,169
689.5,3.02,17.17,169
689.5,4.79,17.11,169
689.5,5.85,17.11,169
689.5,7.65,17.11,169
689.5,9.2,17.11,169
689.5,11.03,17.11,169
689.5,12.71,17.06,169
689.5,13.81,17.06,169
689.5,15.18,17.06,169
689.5,17.1,17.06,169
689.5,19.17,17,169
689.5,19.9,17,169
689.5,21.55,16.94,169
689.51,22.95,16.89,169
689.51,24.41,16.83,169
689.51,25.94,16.72,169
689.51,27.55,16.61,169
689.51,29.08,16.44,169
689.51,30.51,16.22,169
689.51,32.34,16,169
689.51,33.59,15.89,169
689.51,35.05,15.67,169
689.51,36.12,15.5,169
689.51,36.45,15.28,169
689.51,38.07,12.5,169
689.51,38.1,12.33,169
689.51,38.1,12.39,169
689.51,39.47,10.72,169
689.51,41.18,10.22,169
689.51,42.89,10.06,169
689.51,44.44,10,169
689.51,45.84,10,169
689.51,46.48,10,169
689.51,46.54,10,169
718.5,0.15,11.06,169
718.5,1.86,11.06,169
718.5,3.02,11,169
718.5,4.69,11,169
718.5,6.16,11,169
718.5,7.62,11,169
718.5,9.24,11,169
718.5,10.82,11,169
718.5,12.53,11,169
718.5,13.99,10.94,169
718.5,15.7,10.89,169
718.5,17.1,10.72,169
718.5,18.26,10.72,169
718.5,20.09,10.61,169
718.5,21.09,10.5,169
718.51,23.13,10.39,169
718.51,24.35,10.33,169
718.51,26.03,10.22,169
718.51,27.31,10.11,169
718.51,29.08,10,169
718.51,30.33,9.89,169
718.51,32.25,9.78,169
718.51,33.68,9.61,169
718.51,35.36,9.5,169
718.51,36.45,9.28,169
718.51,38.19,9,169
718.51,39.56,8.83,169
718.51,41.24,8.72,169
718.51,42.79,8.61,169
718.51,44.41,8.61,169
718.51,45.84,8.61,169
718.51,47.46,8.61,169
718.51,48.49,8.61,169
746.5,0.24,10.06,169
746.5,1.83,9.89,169
746.5,3.11,9.72,169
746.5,4.85,9.67,169
746.5,6.64,9.67,169
746.5,7.62,9.67,169
746.5,9.75,9.61,169
746.5,10.88,9.33,169
746.5,12.28,9.28,169
746.5,14.42,9.17,169
746.5,15.7,9.11,169
746.5,16.82,9.06,169
746.5,18.44,9,169
746.5,20.42,8.94,169
746.5,19.87,8.94,169
746.51,21.73,8.89,169
746.51,23.07,8.83,169
746.51,24.51,8.72,169
746.51,26.3,8.67,169
746.51,27.74,8.61,169
746.51,29.11,8.61,169
746.51,30.57,8.56,169
746.51,32.77,8.39,169
746.51,33.86,8.33,169
746.51,35.69,8.22,169
746.51,34.99,8.22,169
746.51,36.85,8.22,169
746.51,38.22,8.22,169
746.51,39.93,8.11,169
746.51,41.3,8.06,169
746.51,42.4,7.94,169
746.51,44.56,7.94,169
746.51,45.93,7.89,169
746.51,47.46,7.89,169
746.51,48.89,7.89,169
746.51,50.87,7.89,169
746.51,52.15,7.89,169
746.51,53.4,7.89,169
746.51,55.32,7.89,169
746.51,55.63,7.89,169
768.5,0.06,8.78,169
768.5,0.21,8.72,169
768.5,1.77,8.5,169
768.5,3.11,8.06,169
768.5,4.66,7.94,169
768.5,6.13,7.94,169
768.5,7.71,7.89,169
768.5,9.36,7.89,169
768.5,10.91,7.83,169
768.5,12.28,7.72,169
768.5,13.99,7.72,169
768.5,15.58,7.72,169
768.5,17.04,7.67,169
768.5,18.56,7.56,169
768.5,20.09,7.22,169
768.51,21.67,6.83,169
768.51,22.98,6.72,169
768.51,24.66,6.67,169
768.51,26.15,6.56,169
768.51,27.61,6.5,169
768.51,29.11,6.39,169
768.51,30.85,6.28,169
768.51,32.22,6.11,169
768.51,33.5,6.06,169
768.51,35.36,5.94,169
768.51,37.03,5.94,169
768.51,38.22,5.89,169
768.51,39.81,5.83,169
768.51,41.33,5.72,169
768.51,42.82,5.72,169
768.51,44.71,5.72,169
768.51,46.33,5.67,169
768.51,47.27,5.67,169
768.51,48.86,5.67,169
768.51,50.38,5.67,169
768.51,51.88,5.67,169
768.51,53.52,5.67,169
768.51,54.96,5.72,169
768.51,56.6,5.72,169
768.51,57.97,5.72,169
768.51,58,5.72,169
794.5,0.12,11.72,169
794.5,1.55,10.83,169
794.5,3.17,10.78,169
794.5,4.63,10.67,169
794.5,6.55,9.89,169
794.5,7.68,9.78,169
794.5,9.27,9.67,169
794.5,10.88,9.61,169
794.5,12.22,9.56,169
794.5,13.99,9.39,169
794.5,15.61,8.89,169
794.5,17.13,8.5,169
794.5,18.56,8.11,169
794.5,20.21,7.94,169
794.5,21.61,7.89,169
794.51,24.78,7.33,169
794.51,26.06,7.17,169
794.51,27.46,7.06,169
794.51,29.14,6.94,169
794.51,30.6,6.94,169
794.51,32.25,6.89,169
794.51,33.56,6.89,169
794.51,35.05,6.83,169
794.51,36.85,6.72,169
794.51,38.47,6.72,169
794.51,39.72,6.67,169
794.51,41.21,6.72,169
794.51,42.98,6.67,169
794.51,44.2,6.61,169
794.51,45.81,6.61,169
794.51,47.34,6.56,169
794.51,48.92,6.5,169
794.51,50.26,6.5,169
794.51,51.88,6.44,169
794.51,53.43,6.44,169
794.51,54.96,6.39,169
794.51,56.6,6.39,169
794.51,58.09,6.39,169
815.5,0.21,12.72,169
815.5,0.37,11.61,169
815.5,1.71,11.06,169
815.5,3.47,10.56,169
815.5,4.63,10.33,169
815.5,6.52,10.28,169
815.5,7.86,10.17,169
815.5,9.39,9.94,169
815.5,11.03,9.94,169
815.5,12.37,9.83,169
815.5,13.72,9.72,169
815.5,15.33,9.44,169
815.5,17.13,9.11,169
815.5,18.35,9,169
815.5,20.39,8.78,169
815.51,21.67,8.72,169
815.51,23.07,8.61,169
815.51,24.78,8.44,169
815.51,25.97,8.39,169
815.51,27.55,8.33,169
815.51,29.54,8.11,169
815.51,31.3,8.06,169
815.51,32,8.06,169
815.51,33.62,8,169
815.51,35.39,7.94,169
815.51,36.67,7.89,169
815.51,38.37,7.83,169
815.51,39.72,7.83,169
815.51,41.18,7.67,169
815.51,42.73,7.5,169
815.51,44.32,7.44,169
815.51,45.99,7.39,169
815.51,47.46,7.39,169
815.51,49.01,7.33,169
815.51,50.99,7.17,169
815.51,50.29,7.22,169
815.51,52.03,7.17,169
815.51,54.01,7.06,169
815.51,54.8,7.06,169
815.51,54.99,7.06,169
815.51,56.45,7,169
815.51,58.13,6.94,169
815.51,59.62,6.94,169
815.51,60.11,6.94,169
829.51,0.03,16.67,169
829.51,1.71,15.17,169
829.51,2.96,14.83,169
829.52,4.72,13.72,169
829.52,6.16,13.33,169
829.52,7.53,13.17,169
829.52,9.14,12.78,169
829.52,10.79,12.17,169
829.52,12.41,10.61,169
829.52,13.69,10.33,169
829.52,15.33,10.06,169
829.52,16.73,9.89,169
829.52,18.26,9.72,169
829.52,19.69,9.5,169
829.52,21.31,9.22,169
829.52,22.89,9.06,169
829.52,24.29,8.94,169
829.52,26.06,8.72,169
829.52,27.46,8.61,169
829.52,28.96,8.5,169
829.52,30.48,8.44,169
829.52,32.06,8.33,169
829.52,33.56,8.33,169
829.52,35.23,8.22,169
829.52,36.67,8.11,169
829.52,38.22,8.06,169
829.52,39.47,7.94,169
829.52,41.18,7.89,169
829.52,42.76,7.72,169
829.52,44.1,7.72,169
829.52,45.78,7.61,169
829.52,47.21,7.56,169
829.52,48.83,7.56,169
829.52,50.2,7.5,169
829.52,51.85,7.39,169
829.52,53.31,7.33,169
829.52,54.8,7.28,169
829.52,56.88,7.22,169
829.52,58.19,7.22,169
829.52,59.65,7.22,169
829.52,61.17,7.17,169
829.52,62.51,7.17,169
829.52,63.95,7.17,169
829.53,65.56,7.17,169
843.5,0.03,16.44,169
843.5,1.71,15.28,169
843.5,3.17,14.83,169
843.5,4.69,14.61,169
843.5,6.43,14.39,169
843.5,7.77,14.17,169
843.5,9.27,13.89,169
843.5,10.94,13.17,169
843.5,12.41,12.56,169
843.5,13.72,12,169
843.5,15.24,11.44,169
843.5,16.79,10.83,169
843.5,18.07,10.67,169
843.5,19.99,10.33,169
843.5,21.31,10.06,169
843.51,23.04,9.67,169
843.51,26.03,9.28,169
843.51,27.77,9.22,169
843.51,29.17,9.17,169
843.51,30.82,9.11,169
843.51,31.85,9.06,169
843.51,33.65,8.78,169
843.51,35.05,8.61,169
843.51,36.85,8.61,169
843.51,38.16,8.56,169
843.51,39.9,8.44,169
843.51,41.54,8.28,169
843.51,42.85,8.28,169
843.51,43.46,8.28,169
843.51,44.17,8.28,169
843.51,45.66,8.22,169
843.51,47.15,8.17,169
843.51,48.68,8.11,169
843.51,50.11,8,169
843.51,52.06,7.89,169
843.51,53.61,7.89,169
843.51,54.99,7.83,169
843.51,56.45,7.78,169
843.51,57.55,7.72,169
874.5,0.12,18.94,169
874.5,1.65,18.72,169
874.5,3.11,17.83,169
874.5,4.54,17.44,169
874.5,7.71,17.22,169
874.5,9.24,17.06,169
874.5,10.88,15.5,169
874.5,12.37,14.5,169
874.5,13.62,13.5,169
874.5,15.24,12.78,169
874.5,16.86,12.39,169
874.5,18.26,11.89,169
874.5,20.03,11.5,169
874.5,21.24,11.22,169
874.51,22.92,10.72,169
874.51,24.32,10.56,169
