 JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror,
  6007.000,   1,  0.44970501E+11,   0.00000000E+00,  -0.45678589E+11,  -0.13868554E+09,  -0.72442686E+09,   0.20306228E+09,   0.17109004E+10,   0.00000000E+00,  -0.13614361E-09,
  6021.000,   1,  0.45043751E+11,   0.00000000E+00,  -0.45830033E+11,  -0.13927809E+09,  -0.72806955E+09,   0.20384055E+09,   0.17109851E+10,   0.00000000E+00,   0.12486428E-08,
  6035.000,   1,  0.45109359E+11,   0.00000000E+00,  -0.45994801E+11,  -0.14002380E+09,  -0.73178074E+09,   0.20426998E+09,   0.17110698E+10,   0.00000000E+00,   0.16810571E-08,
  6049.000,   1,  0.45163661E+11,   0.00000000E+00,  -0.46180818E+11,  -0.14081513E+09,  -0.73535392E+09,   0.20514698E+09,   0.17111545E+10,   0.00000000E+00,   0.15437156E-07,
  6063.000,   1,  0.45220473E+11,   0.00000000E+00,  -0.46363858E+11,  -0.14161820E+09,  -0.73863623E+09,   0.20559191E+09,   0.17112391E+10,   0.00000000E+00,  -0.78473198E-09,
  6077.000,   1,  0.45276943E+11,   0.00000000E+00,  -0.46515107E+11,  -0.14238512E+09,  -0.74128208E+09,   0.20596881E+09,   0.17113238E+10,   0.00000000E+00,  -0.84627575E-09,
  6091.000,   1,  0.45328791E+11,   0.00000000E+00,  -0.46592912E+11,  -0.14306906E+09,  -0.74358106E+09,   0.20670748E+09,   0.17114085E+10,   0.00000000E+00,  -0.11572783E-08,
  6105.000,   1,  0.45372664E+11,   0.00000000E+00,  -0.46656856E+11,  -0.14364508E+09,  -0.74554551E+09,   0.20740992E+09,   0.17114931E+10,   0.00000000E+00,  -0.62860296E-09,
  6119.000,   1,  0.45411930E+11,   0.00000000E+00,  -0.46721312E+11,  -0.14414991E+09,  -0.74745433E+09,   0.20776156E+09,   0.17115778E+10,   0.00000000E+00,   0.18811685E-08,
  6133.000,   1,  0.45447761E+11,   0.00000000E+00,  -0.46770367E+11,  -0.14451066E+09,  -0.74886864E+09,   0.20750427E+09,   0.17123040E+10,   0.00000000E+00,  -0.13563984E-09,
  6147.000,   1,  0.45535824E+11,   0.00000000E+00,  -0.46806811E+11,  -0.14475518E+09,  -0.74977086E+09,   0.20757667E+09,   0.17125451E+10,   0.00000000E+00,  -0.15851557E-09,
  6161.000,   1,  0.45635697E+11,   0.00000000E+00,  -0.46847697E+11,  -0.14481004E+09,  -0.75047804E+09,   0.20909168E+09,   0.17127295E+10,   0.00000000E+00,  -0.30900427E-09,
  6175.000,   1,  0.45729307E+11,   0.00000000E+00,  -0.46888279E+11,  -0.14481004E+09,  -0.75135098E+09,   0.20655451E+09,   0.17128920E+10,   0.00000000E+00,  -0.23600505E-08,
  6189.000,   1,  0.45888107E+11,   0.00000000E+00,  -0.46931929E+11,  -0.14481004E+09,  -0.75223960E+09,   0.19837457E+09,   0.17130734E+10,   0.00000000E+00,  -0.18974689E-07,
  6203.000,   1,  0.46359877E+11,   0.00000000E+00,  -0.47505133E+11,  -0.14481004E+09,  -0.75277588E+09,   0.20805593E+09,   0.17132695E+10,   0.00000000E+00,  -0.49661934E-08,
  6217.000,   1,  0.46627673E+11,   0.00000000E+00,  -0.47744584E+11,  -0.14481004E+09,  -0.75326460E+09,   0.20717032E+09,   0.17134510E+10,   0.00000000E+00,  -0.60232952E-08,
  6231.000,   1,  0.47827025E+11,   0.00000000E+00,  -0.49013143E+11,  -0.14481004E+09,  -0.75354033E+09,   0.19159955E+09,   0.17136324E+10,   0.00000000E+00,  -0.75583099E-08,
  6245.000,   1,  0.48226064E+11,   0.00000000E+00,  -0.49387178E+11,  -0.14481004E+09,  -0.75381366E+09,   0.21015601E+09,   0.17183127E+10,   0.00000000E+00,  -0.62046432E-08,
  6259.000,   1,  0.49803216E+11,   0.00000000E+00,  -0.50885629E+11,  -0.14481004E+09,  -0.75392641E+09,   0.19746815E+09,   0.17251837E+10,   0.00000000E+00,  -0.66124086E-08,
  6273.000,   1,  0.50636679E+11,   0.00000000E+00,  -0.51865010E+11,  -0.14481004E+09,  -0.75436977E+09,   0.20655189E+09,   0.17304740E+10,   0.00000000E+00,  -0.52797959E-08,
  6287.000,   1,  0.50960475E+11,   0.00000000E+00,  -0.52101838E+11,  -0.14481004E+09,  -0.75477754E+09,   0.21011417E+09,   0.17344130E+10,   0.00000000E+00,  -0.17616739E-07,
  6301.000,   1,  0.51402558E+11,   0.00000000E+00,  -0.52379614E+11,  -0.14482533E+09,  -0.75579505E+09,   0.20984466E+09,   0.17388146E+10,   0.00000000E+00,   0.29586644E-07,
  6315.000,   1,  0.51877519E+11,   0.00000000E+00,  -0.52713594E+11,  -0.14482533E+09,  -0.75671531E+09,   0.20991283E+09,   0.17437757E+10,   0.00000000E+00,   0.50538938E-08,
  6329.000,   1,  0.52386186E+11,   0.00000000E+00,  -0.53195548E+11,  -0.14482533E+09,  -0.75803870E+09,   0.21199880E+09,   0.17484106E+10,   0.00000000E+00,   0.34411692E-08,
  6343.000,   1,  0.52904567E+11,   0.00000000E+00,  -0.53642707E+11,  -0.14511525E+09,  -0.75941329E+09,   0.21094992E+09,   0.17549731E+10,   0.00000000E+00,   0.14137968E-08,
  6357.000,   1,  0.53335633E+11,   0.00000000E+00,  -0.53972543E+11,  -0.14561050E+09,  -0.76188099E+09,   0.21285000E+09,   0.17603809E+10,   0.00000000E+00,  -0.12029974E-09,
  6371.000,   1,  0.53719059E+11,   0.00000000E+00,  -0.54300463E+11,  -0.14614968E+09,  -0.76473458E+09,   0.21502551E+09,   0.17651001E+10,   0.00000000E+00,   0.29257765E-09,
  6385.000,   1,  0.53962988E+11,   0.00000000E+00,  -0.54535094E+11,  -0.14681763E+09,  -0.76770865E+09,   0.21644160E+09,   0.17712197E+10,   0.00000000E+00,  -0.75349715E-09,
  6399.000,   1,  0.54133658E+11,   0.00000000E+00,  -0.54683758E+11,  -0.14759004E+09,  -0.77194914E+09,   0.21616857E+09,   0.17760778E+10,   0.00000000E+00,   0.19109601E-09,
  6413.000,   1,  0.54226615E+11,   0.00000000E+00,  -0.54821923E+11,  -0.14844959E+09,  -0.77667520E+09,   0.21694270E+09,   0.17798114E+10,   0.00000000E+00,  -0.91060938E-10,
  6427.000,   1,  0.54311312E+11,   0.00000000E+00,  -0.54961560E+11,  -0.14932914E+09,  -0.78118524E+09,   0.21661873E+09,   0.17809588E+10,   0.00000000E+00,   0.45591642E-09,
  6441.000,   1,  0.54386041E+11,   0.00000000E+00,  -0.55099115E+11,  -0.15019759E+09,  -0.78502014E+09,   0.21739028E+09,   0.17813338E+10,   0.00000000E+00,  -0.30520929E-09,
  6455.000,   1,  0.54469121E+11,   0.00000000E+00,  -0.55232765E+11,  -0.15104496E+09,  -0.78868894E+09,   0.21832861E+09,   0.17827125E+10,   0.00000000E+00,  -0.91304458E-09,
  6469.000,   1,  0.54539293E+11,   0.00000000E+00,  -0.55364467E+11,  -0.15179793E+09,  -0.79194575E+09,   0.21837696E+09,   0.17842230E+10,   0.00000000E+00,  -0.16255097E-08,
  6483.000,   1,  0.54602801E+11,   0.00000000E+00,  -0.55492535E+11,  -0.15240221E+09,  -0.79511544E+09,   0.21834634E+09,   0.17845980E+10,   0.00000000E+00,  -0.34070539E-08,
  6497.000,   1,  0.54640302E+11,   0.00000000E+00,  -0.55602675E+11,  -0.15293344E+09,  -0.79800006E+09,   0.21933641E+09,   0.17849729E+10,   0.00000000E+00,  -0.43592929E-08,
  6511.000,   1,  0.54678380E+11,   0.00000000E+00,  -0.55686387E+11,  -0.15339775E+09,  -0.79971728E+09,   0.21962115E+09,   0.17850572E+10,   0.00000000E+00,  -0.17320756E-07,
  6525.000,   1,  0.54712784E+11,   0.00000000E+00,  -0.55769089E+11,  -0.15356876E+09,  -0.80111921E+09,   0.22016633E+09,   0.17851626E+10,   0.00000000E+00,   0.25501690E-06,
  6539.000,   1,  0.54861778E+11,   0.00000000E+00,  -0.55844624E+11,  -0.15356876E+09,  -0.80197137E+09,   0.22023855E+09,   0.17856076E+10,   0.00000000E+00,  -0.22788505E-07,
  6553.000,   1,  0.54991819E+11,   0.00000000E+00,  -0.55949885E+11,  -0.15356876E+09,  -0.80317391E+09,   0.22047266E+09,   0.17862607E+10,   0.00000000E+00,  -0.13609524E-07,
  6567.000,   1,  0.55078492E+11,   0.00000000E+00,  -0.56076543E+11,  -0.15356876E+09,  -0.80443939E+09,   0.22119583E+09,   0.17869139E+10,   0.00000000E+00,  -0.21271868E-07,
  6581.000,   1,  0.55142778E+11,   0.00000000E+00,  -0.56187953E+11,  -0.15356876E+09,  -0.80495188E+09,   0.22036240E+09,   0.17875671E+10,   0.00000000E+00,  -0.32445598E-06,
